cycle,regime,local_cycle,active_mode,mask_val,computed,computed_mod,e_field_base,e_field_mod,attractor_base,attractor_mod,attractor_changed,delta_computed,delta_mod,transition_base,mode_lfsr_state
3195,3,195,0,0,310,310,4,4,4,4,0,53,53,0,29929
3196,3,196,1,63,348,355,5,5,4,4,0,38,90,0,27091
3197,3,197,3,4095,424,3671,6,57,4,2,1,76,76,0,21415
3198,3,198,3,4095,512,3583,8,55,4,2,1,88,88,0,10062
3199,3,199,2,4032,563,3571,8,55,4,2,1,51,51,0,20125
3200,3,200,1,63,598,617,9,9,4,4,0,35,93,0,7482
3201,3,201,2,4032,669,3421,10,53,4,2,1,71,57,0,14964
3202,3,202,0,0,747,747,11,11,4,4,0,78,78,0,29929
3203,3,203,1,63,835,892,13,13,4,4,0,88,168,0,27091
3204,3,204,3,4095,892,3203,13,50,4,2,1,57,57,0,21415
3205,3,205,3,4095,936,3159,14,49,4,4,0,44,44,0,10062
3206,3,206,2,4032,1024,3008,16,47,4,4,0,88,168,0,20125
3207,3,207,1,63,1072,1039,16,16,4,4,0,48,48,0,7482
3208,3,208,2,4032,1105,2961,17,46,4,4,0,33,95,0,14964
3209,3,209,0,0,1170,1170,18,18,4,4,0,65,65,0,29929
3210,3,210,1,63,1236,1259,19,19,4,4,0,66,62,0,27091
3211,3,211,3,4095,1305,2790,20,43,4,4,0,69,69,0,21415
3212,3,212,3,4095,1379,2716,21,42,4,4,0,74,74,0,10062
3213,3,213,2,4032,1462,2678,22,41,4,4,0,83,45,0,20125
3214,3,214,1,63,1500,1507,23,23,4,4,0,38,90,0,7482
3215,3,215,2,4032,1577,2537,24,39,4,4,0,77,51,0,14964
3216,3,216,0,0,1665,1665,26,26,4,4,0,88,88,0,29929
3217,3,217,1,63,1719,1672,26,26,4,4,0,54,54,0,27091
3218,3,218,3,4095,1759,2336,27,36,4,4,0,40,40,0,21415
3219,3,219,3,4095,1839,2256,28,35,4,4,0,80,80,0,10062
3220,3,220,2,4032,1927,2119,30,33,4,4,0,88,168,0,20125
3221,3,221,1,63,1990,2041,31,31,4,4,0,63,65,0,7482
3222,3,222,2,4032,2053,1989,32,31,4,4,0,63,65,0,14964
3223,3,223,0,0,2114,2114,33,33,4,4,0,61,61,0,29929
3224,3,224,1,63,2170,2117,33,33,4,4,0,56,56,0,27091
3225,3,225,3,4095,2212,1883,34,29,4,4,0,42,42,0,21415
3226,3,226,3,4095,2296,1799,35,28,4,4,0,84,84,0,10062
3227,3,227,2,4032,2336,1760,36,27,4,4,0,40,88,0,20125
3228,3,228,1,63,2417,2382,37,37,4,4,0,81,47,0,7482
3229,3,229,2,4032,2451,1619,38,25,4,4,0,34,94,0,14964
3230,3,230,0,0,2519,2519,39,39,4,4,0,68,68,0,29929
3231,3,231,1,63,2591,2592,40,40,4,4,0,72,56,0,27091
3232,3,232,3,4095,2670,1425,41,22,4,4,0,79,79,0,21415
3233,3,233,3,4095,2758,1337,43,20,4,4,0,88,88,0,10062
3234,3,234,2,4032,2820,1220,44,19,4,4,0,62,66,0,20125
3235,3,235,1,63,2881,2942,45,45,4,4,0,61,67,0,7482
3236,3,236,2,4032,2933,1205,45,18,4,4,0,52,52,0,14964
3237,3,237,0,0,2970,2970,46,46,4,4,0,37,37,0,29929
3238,3,238,1,63,3044,3035,47,47,4,4,0,74,54,0,27091
3239,3,239,3,4095,3128,967,48,15,4,4,0,84,84,0,21415
3240,3,240,3,4095,3169,926,49,14,4,4,0,41,41,0,10062
3241,3,241,2,4032,3250,882,50,13,2,4,1,81,47,1,20125
3242,3,242,1,63,3285,3306,51,51,2,2,0,35,93,0,7482
3243,3,243,2,4032,3354,730,52,11,2,4,1,69,59,0,14964
3244,3,244,0,0,3429,3429,53,53,2,2,0,75,75,0,29929
3245,3,245,1,63,3515,3460,54,54,2,2,0,86,42,0,27091
3246,3,246,3,4095,3559,536,55,8,2,4,1,44,44,0,21415
3247,3,247,3,4095,3647,448,56,7,2,4,1,88,88,0,10062
3248,3,248,2,4032,3695,431,57,6,2,4,1,48,80,0,20125
3249,3,249,1,63,3783,3832,59,59,2,2,0,88,168,0,7482
3250,3,250,2,4032,3847,199,60,3,2,4,1,64,64,0,14964
3251,3,251,0,0,3910,3910,61,61,2,2,0,63,63,0,29929
3252,3,252,1,63,3973,4026,62,62,2,2,0,63,65,0,27091
3253,3,253,3,4095,4035,60,63,0,3,1,1,62,62,1,21415
3254,3,254,3,4095,4093,2,63,0,3,1,1,58,58,0,10062
3255,3,255,2,4032,42,4074,0,63,1,3,1,4051,4013,1,20125
3256,3,256,1,63,130,189,2,2,4,4,0,88,168,1,7482
3257,3,257,2,4032,186,3962,2,61,4,2,1,56,56,0,14964
3258,3,258,0,0,228,228,3,3,4,4,0,42,42,0,29929
3259,3,259,1,63,313,262,4,4,4,4,0,85,43,0,27091
3260,3,260,3,4095,354,3741,5,58,4,2,1,41,41,0,21415
3261,3,261,3,4095,437,3658,6,57,4,2,1,83,83,0,10062
3262,3,262,2,4032,474,3610,7,56,4,2,1,37,91,0,20125
3263,3,263,1,63,549,538,8,8,4,4,0,75,53,0,7482
3264,3,264,2,4032,634,3514,9,54,4,2,1,85,43,0,14964
3265,3,265,0,0,676,676,10,10,4,4,0,42,42,0,29929
3266,3,266,1,63,761,710,11,11,4,4,0,85,43,0,27091
3267,3,267,3,4095,803,3292,12,51,4,2,1,42,42,0,21415
3268,3,268,3,4095,886,3209,13,50,4,2,1,83,83,0,10062
3269,3,269,2,4032,925,3165,14,49,4,4,0,39,89,0,20125
3270,3,270,1,63,1003,980,15,15,4,4,0,78,50,0,7482
3271,3,271,2,4032,1091,2947,17,46,4,4,0,88,168,0,14964
3272,3,272,0,0,1149,1149,17,17,4,4,0,58,58,0,29929
3273,3,273,1,63,1195,1172,18,18,4,4,0,46,82,0,27091
3274,3,274,3,4095,1283,2812,20,43,4,4,0,88,88,0,21415
3275,3,275,3,4095,1340,2755,20,43,4,4,0,57,57,0,10062
3276,3,276,2,4032,1385,2729,21,42,4,4,0,45,83,0,20125
3277,3,277,1,63,1473,1534,23,23,4,4,0,88,168,0,7482
3278,3,278,2,4032,1527,2615,23,40,4,4,0,54,54,0,14964
3279,3,279,0,0,1566,1566,24,24,4,4,0,39,39,0,29929
3280,3,280,1,63,1645,1618,25,25,4,4,0,79,49,0,27091
3281,3,281,3,4095,1733,2362,27,36,4,4,0,88,88,0,21415
3282,3,282,3,4095,1794,2301,28,35,4,4,0,61,61,0,10062
3283,3,283,2,4032,1848,2296,28,35,4,4,0,54,54,0,20125
3284,3,284,1,63,1888,1887,29,29,4,4,0,40,88,0,7482
3285,3,285,2,4032,1968,2160,30,33,4,4,0,80,48,0,14964
3286,3,286,0,0,2001,2001,31,31,4,4,0,33,33,0,29929
3287,3,287,1,63,2066,2093,32,32,4,4,0,65,63,0,27091
3288,3,288,3,4095,2132,1963,33,30,4,4,0,66,66,0,21415
3289,3,289,3,4095,2201,1894,34,29,4,4,0,69,69,0,10062
3290,3,290,2,4032,2274,1826,35,28,4,4,0,73,55,0,20125
3291,3,291,1,63,2357,2314,36,36,4,4,0,83,45,0,7482
3292,3,292,2,4032,2394,1690,37,26,4,4,0,37,91,0,14964
3293,3,293,0,0,2468,2468,38,38,4,4,0,74,74,0,29929
3294,3,294,1,63,2552,2503,39,39,4,4,0,84,44,0,27091
3295,3,295,3,4095,2592,1503,40,23,4,4,0,40,40,0,21415
3296,3,296,3,4095,2673,1422,41,22,4,4,0,81,81,0,10062
3297,3,297,2,4032,2707,1363,42,21,4,4,0,34,94,0,20125
3298,3,298,1,63,2774,2793,43,43,4,4,0,67,61,0,7482
3299,3,299,2,4032,2845,1245,44,19,4,4,0,71,57,0,14964
3300,3,300,0,0,2922,2922,45,45,4,4,0,77,77,0,29929
3301,3,301,1,63,3010,3069,47,47,4,4,0,88,168,0,27091
3302,3,302,3,4095,3065,1030,47,16,4,4,0,55,55,0,21415
3303,3,303,3,4095,3107,988,48,15,4,4,0,42,42,0,10062
3304,3,304,2,4032,3191,951,49,14,4,4,0,84,44,0,20125
3305,3,305,1,63,3230,3233,50,50,2,2,0,39,89,1,7482
3306,3,306,2,4032,3308,812,51,12,2,4,1,78,50,0,14964
3307,3,307,0,0,3396,3396,53,53,2,2,0,88,88,0,29929
3308,3,308,1,63,3456,3519,54,54,2,2,0,60,68,0,27091
3309,3,309,3,4095,3507,588,54,9,2,4,1,51,51,0,21415
3310,3,310,3,4095,3543,552,55,8,2,4,1,36,36,0,10062
3311,3,311,2,4032,3615,479,56,7,2,4,1,72,56,0,20125
3312,3,312,1,63,3694,3665,57,57,2,2,0,79,49,0,7482
3313,3,313,2,4032,3782,262,59,4,2,4,1,88,168,0,14964
3314,3,314,0,0,3845,3845,60,60,2,2,0,63,63,0,29929
3315,3,315,1,63,3907,3964,61,61,2,2,0,62,66,0,27091
3316,3,316,3,4095,3966,129,61,2,2,4,1,59,59,0,21415
3317,3,317,3,4095,4012,83,62,1,2,4,1,46,46,0,10062
3318,3,318,2,4032,4095,63,63,0,3,1,1,83,45,1,20125
3319,3,319,1,63,64,127,1,1,4,4,0,4031,3905,1,7482
3320,3,320,2,4032,112,4016,1,62,4,2,1,48,48,0,14964
3321,3,321,0,0,144,144,2,2,4,4,0,32,32,0,29929
3322,3,322,1,63,209,238,3,3,4,4,0,65,63,0,27091
3323,3,323,3,4095,274,3821,4,59,4,2,1,65,65,0,21415
3324,3,324,3,4095,340,3755,5,58,4,2,1,66,66,0,10062
3325,3,325,2,4032,409,3673,6,57,4,2,1,69,59,0,20125
3326,3,326,1,63,483,476,7,7,4,4,0,74,54,0,7482
3327,3,327,2,4032,567,3575,8,55,4,2,1,84,44,0,14964
3328,3,328,0,0,606,606,9,9,4,4,0,39,39,0,29929
3329,3,329,1,63,684,659,10,10,4,4,0,78,50,0,27091
3330,3,330,3,4095,772,3323,12,51,4,2,1,88,88,0,21415
3331,3,331,3,4095,833,3262,13,50,4,2,1,61,61,0,10062
3332,3,332,2,4032,886,3254,13,50,4,2,1,53,53,0,20125
3333,3,333,1,63,925,930,14,14,4,4,0,39,89,0,7482
3334,3,334,2,4032,1002,3114,15,48,4,4,0,77,51,0,14964
3335,3,335,0,0,1090,1090,17,17,4,4,0,88,88,0,29929
3336,3,336,1,63,1146,1093,17,17,4,4,0,56,56,0,27091
3337,3,337,3,4095,1189,2906,18,45,4,4,0,43,43,0,21415
3338,3,338,3,4095,1275,2820,19,44,4,4,0,86,86,0,10062
3339,3,339,2,4032,1318,2790,20,43,4,4,0,43,85,0,20125
3340,3,340,1,63,1404,1347,21,21,4,4,0,86,42,0,7482
3341,3,341,2,4032,1449,2665,22,41,4,4,0,45,83,0,14964
3342,3,342,0,0,1537,1537,24,24,4,4,0,88,88,0,29929
3343,3,343,1,63,1588,1547,24,24,4,4,0,51,51,0,27091
3344,3,344,3,4095,1625,2470,25,38,4,4,0,37,37,0,21415
3345,3,345,3,4095,1699,2396,26,37,4,4,0,74,74,0,10062
3346,3,346,2,4032,1783,2359,27,36,4,4,0,84,44,0,20125
3347,3,347,1,63,1822,1825,28,28,4,4,0,39,89,0,7482
3348,3,348,2,4032,1900,2220,29,34,4,4,0,78,50,0,14964
3349,3,349,0,0,1988,1988,31,31,4,4,0,88,88,0,29929
3350,3,350,1,63,2049,2110,32,32,4,4,0,61,67,0,27091
3351,3,351,3,4095,2103,1992,32,31,4,4,0,54,54,0,21415
3352,3,352,3,4095,2142,1953,33,30,4,4,0,39,39,0,10062
3353,3,353,2,4032,2221,1901,34,29,4,4,0,79,49,0,20125
3354,3,354,1,63,2309,2362,36,36,4,4,0,88,168,0,7482
3355,3,355,2,4032,2370,1666,37,26,4,4,0,61,67,0,14964
3356,3,356,0,0,2425,2425,37,37,4,4,0,55,55,0,29929
3357,3,357,1,63,2467,2460,38,38,4,4,0,42,86,0,27091
3358,3,358,3,4095,2550,1545,39,24,4,4,0,83,83,0,21415
3359,3,359,3,4095,2588,1507,40,23,4,4,0,38,38,0,10062
3360,3,360,2,4032,2665,1449,41,22,4,4,0,77,51,0,20125
3361,3,361,1,63,2753,2814,43,43,4,4,0,88,168,0,7482
3362,3,362,2,4032,2805,1333,43,20,4,4,0,52,52,0,14964
3363,3,363,0,0,2842,2842,44,44,4,4,0,37,37,0,29929
3364,3,364,1,63,2917,2906,45,45,4,4,0,75,53,0,27091
3365,3,365,3,4095,3002,1093,46,17,4,4,0,85,85,0,21415
3366,3,366,3,4095,3044,1051,47,16,4,4,0,42,42,0,10062
3367,3,367,2,4032,3129,1017,48,15,4,4,0,85,43,0,20125
3368,3,368,1,63,3171,3164,49,49,4,4,0,42,86,0,7482
3369,3,369,2,4032,3254,886,50,13,2,4,1,83,45,1,14964
3370,3,370,0,0,3292,3292,51,51,2,2,0,38,38,0,29929
3371,3,371,1,63,3368,3351,52,52,2,2,0,76,52,0,27091
3372,3,372,3,4095,3456,639,54,9,2,4,1,88,88,0,21415
3373,3,373,3,4095,3507,588,54,9,2,4,1,51,51,0,10062
3374,3,374,2,4032,3543,535,55,8,2,4,1,36,92,0,20125
3375,3,375,1,63,3614,3617,56,56,2,2,0,71,57,0,7482
3376,3,376,2,4032,3692,428,57,6,2,4,1,78,50,0,14964
3377,3,377,0,0,3780,3780,59,59,2,2,0,88,88,0,29929
3378,3,378,1,63,3841,3902,60,60,2,2,0,61,67,0,27091
3379,3,379,3,4095,3895,200,60,3,2,4,1,54,54,0,21415
3380,3,380,3,4095,3934,161,61,2,2,4,1,39,39,0,10062
3381,3,381,2,4032,4012,108,62,1,2,4,1,78,50,0,20125
3382,3,382,1,63,4095,4032,63,63,3,3,0,83,45,1,7482
3383,3,383,2,4032,65,3969,1,62,4,2,1,4030,3906,1,14964
3384,3,384,0,0,116,116,1,1,4,4,0,51,51,0,29929
3385,3,385,1,63,152,167,2,2,4,4,0,36,92,0,27091
3386,3,386,3,4095,224,3871,3,60,4,2,1,72,72,0,21415
3387,3,387,3,4095,304,3791,4,59,4,2,1,80,80,0,10062
3388,3,388,2,4032,337,3729,5,58,4,2,1,33,95,0,20125
3389,3,389,1,63,402,429,6,6,4,4,0,65,63,0,7482
3390,3,390,2,4032,469,3605,7,56,4,2,1,67,61,0,14964
3391,3,391,0,0,538,538,8,8,4,4,0,69,69,0,29929
3392,3,392,1,63,612,603,9,9,4,4,0,74,54,0,27091
3393,3,393,3,4095,697,3398,10,53,4,2,1,85,85,0,21415
3394,3,394,3,4095,739,3356,11,52,4,2,1,42,42,0,10062
3395,3,395,2,4032,822,3318,12,51,4,2,1,83,45,0,20125
3396,3,396,1,63,861,866,13,13,4,4,0,39,89,0,7482
3397,3,397,2,4032,938,3178,14,49,4,4,0,77,51,0,14964
3398,3,398,0,0,1026,1026,16,16,4,4,0,88,88,0,29929
3399,3,399,1,63,1083,1028,16,16,4,4,0,57,57,0,27091
3400,3,400,3,4095,1126,2969,17,46,4,4,0,43,43,0,21415
3401,3,401,3,4095,1212,2883,18,45,4,4,0,86,86,0,10062
3402,3,402,2,4032,1257,2857,19,44,4,4,0,45,83,0,20125
3403,3,403,1,63,1345,1406,21,21,4,4,0,88,168,0,7482
3404,3,404,2,4032,1399,2743,21,42,4,4,0,54,54,0,14964
3405,3,405,0,0,1439,1439,22,22,4,4,0,40,40,0,29929
3406,3,406,1,63,1518,1489,23,23,4,4,0,79,49,0,27091
3407,3,407,3,4095,1606,2489,25,38,4,4,0,88,88,0,21415
3408,3,408,3,4095,1669,2426,26,37,4,4,0,63,63,0,10062
3409,3,409,2,4032,1731,2307,27,36,4,4,0,62,66,0,20125
3410,3,410,1,63,1791,1728,27,27,4,4,0,60,60,0,7482
3411,3,411,2,4032,1839,2287,28,35,4,4,0,48,80,0,14964
3412,3,412,0,0,1927,1927,30,30,4,4,0,88,88,0,29929
3413,3,413,1,63,1991,2040,31,31,4,4,0,64,64,0,27091
3414,3,414,3,4095,2054,2041,32,31,4,4,0,63,63,0,21415
3415,3,415,3,4095,2116,1979,33,30,4,4,0,62,62,0,10062
3416,3,416,2,4032,2177,1857,34,29,4,4,0,61,67,0,20125
3417,3,417,1,63,2230,2185,34,34,4,4,0,53,53,0,7482
3418,3,418,2,4032,2268,1820,35,28,4,4,0,38,90,0,14964
3419,3,419,0,0,2345,2345,36,36,4,4,0,77,77,0,29929
3420,3,420,1,63,2433,2494,38,38,4,4,0,88,168,0,27091
3421,3,421,3,4095,2486,1609,38,25,4,4,0,53,53,0,21415
3422,3,422,3,4095,2525,1570,39,24,4,4,0,39,39,0,10062
3423,3,423,2,4032,2602,1514,40,23,4,4,0,77,51,0,20125
3424,3,424,1,63,2690,2749,42,42,4,4,0,88,168,0,7482
3425,3,425,2,4032,2747,1403,42,21,4,4,0,57,57,0,14964
3426,3,426,0,0,2791,2791,43,43,4,4,0,44,44,0,29929
3427,3,427,1,63,2878,2817,44,44,4,4,0,87,41,0,27091
3428,3,428,3,4095,2924,1171,45,18,4,4,0,46,46,0,21415
3429,3,429,3,4095,3012,1083,47,16,4,4,0,88,88,0,10062
3430,3,430,2,4032,3072,960,48,15,4,4,0,60,68,0,20125
3431,3,431,1,63,3120,3087,48,48,4,4,0,48,48,0,7482
3432,3,432,2,4032,3152,912,49,14,4,4,0,32,96,0,14964
3433,3,433,0,0,3217,3217,50,50,2,2,0,65,65,1,29929
3434,3,434,1,63,3283,3308,51,51,2,2,0,66,62,0,27091
3435,3,435,3,4095,3351,744,52,11,2,4,1,68,68,0,21415
3436,3,436,3,4095,3423,672,53,10,2,4,1,72,72,0,10062
3437,3,437,2,4032,3502,622,54,9,2,4,1,79,49,0,20125
3438,3,438,1,63,3590,3641,56,56,2,2,0,88,168,0,7482
3439,3,439,2,4032,3653,389,57,6,2,4,1,63,65,0,14964
3440,3,440,0,0,3714,3714,58,58,2,2,0,61,61,0,29929
3441,3,441,1,63,3769,3718,58,58,2,2,0,55,55,0,27091
3442,3,442,3,4095,3811,284,59,4,2,4,1,42,42,0,21415
3443,3,443,3,4095,3894,201,60,3,2,4,1,83,83,0,10062
3444,3,444,2,4032,3933,157,61,2,2,4,1,39,89,0,20125
3445,3,445,1,63,4011,3988,62,62,2,2,0,78,50,0,7482
3446,3,446,2,4032,4095,63,63,0,3,1,1,84,44,1,14964
3447,3,447,0,0,61,61,0,0,1,1,0,4034,4034,1,29929
3448,3,448,1,63,106,85,1,1,4,4,0,45,83,1,27091
3449,3,449,3,4095,194,3901,3,60,4,2,1,88,88,0,21415
3450,3,450,3,4095,248,3847,3,60,4,2,1,54,54,0,10062
3451,3,451,2,4032,288,3808,4,59,4,2,1,40,88,0,20125
3452,3,452,1,63,369,334,5,5,4,4,0,81,47,0,7482
3453,3,453,2,4032,403,3667,6,57,4,2,1,34,94,0,14964
3454,3,454,0,0,470,470,7,7,4,4,0,67,67,0,29929
3455,3,455,1,63,541,546,8,8,4,4,0,71,57,0,27091
3456,3,456,3,4095,618,3477,9,54,4,2,1,77,77,0,21415
3457,3,457,3,4095,706,3389,11,52,4,2,1,88,88,0,10062
3458,3,458,2,4032,760,3384,11,52,4,2,1,54,54,0,20125
3459,3,459,1,63,801,798,12,12,4,4,0,41,87,0,7482
3460,3,460,2,4032,882,3250,13,50,4,2,1,81,47,0,14964
3461,3,461,0,0,916,916,14,14,4,4,0,34,34,0,29929
3462,3,462,1,63,984,999,15,15,4,4,0,68,60,0,27091
3463,3,463,3,4095,1056,3039,16,47,4,4,0,72,72,0,21415
3464,3,464,3,4095,1137,2958,17,46,4,4,0,81,81,0,10062
3465,3,465,2,4032,1171,2899,18,45,4,4,0,34,94,0,20125
3466,3,466,1,63,1239,1256,19,19,4,4,0,68,60,0,7482
3467,3,467,2,4032,1311,2783,20,43,4,4,0,72,56,0,14964
3468,3,468,0,0,1390,1390,21,21,4,4,0,79,79,0,29929
3469,3,469,1,63,1478,1529,23,23,4,4,0,88,168,0,27091
3470,3,470,3,4095,1540,2555,24,39,4,4,0,62,62,0,21415
3471,3,471,3,4095,1601,2494,25,38,4,4,0,61,61,0,10062
3472,3,472,2,4032,1655,2487,25,38,4,4,0,54,54,0,20125
3473,3,473,1,63,1695,1696,26,26,4,4,0,40,88,0,7482
3474,3,474,2,4032,1774,2350,27,36,4,4,0,79,49,0,14964
3475,3,475,0,0,1862,1862,29,29,4,4,0,88,88,0,29929
3476,3,476,1,63,1924,1979,30,30,4,4,0,62,66,0,27091
3477,3,477,3,4095,1985,2110,31,32,4,4,0,61,61,0,21415
3478,3,478,3,4095,2037,2058,31,32,4,4,0,52,52,0,10062
3479,3,479,2,4032,2074,2010,32,31,4,4,0,37,91,0,20125
3480,3,480,1,63,2149,2138,33,33,4,4,0,75,53,0,7482
3481,3,481,2,4032,2235,1915,34,29,4,4,0,86,42,0,14964
3482,3,482,0,0,2278,2278,35,35,4,4,0,43,43,0,29929
3483,3,483,1,63,2365,2306,36,36,4,4,0,87,41,0,27091
3484,3,484,3,4095,2411,1684,37,26,4,4,0,46,46,0,21415
3485,3,485,3,4095,2499,1596,39,24,4,4,0,88,88,0,10062
3486,3,486,2,4032,2557,1597,39,24,4,4,0,58,58,0,20125
3487,3,487,1,63,2603,2580,40,40,4,4,0,46,82,0,7482
3488,3,488,2,4032,2691,1347,42,21,4,4,0,88,168,0,14964
3489,3,489,0,0,2751,2751,42,42,4,4,0,60,60,0,29929
3490,3,490,1,63,2799,2768,43,43,4,4,0,48,80,0,27091
3491,3,491,3,4095,2887,1208,45,18,4,4,0,88,88,0,21415
3492,3,492,3,4095,2950,1145,46,17,4,4,0,63,63,0,10062
3493,3,493,2,4032,3013,1029,47,16,4,4,0,63,65,0,20125
3494,3,494,1,63,3075,3132,48,48,4,4,0,62,66,0,7482
3495,3,495,2,4032,3132,1020,48,15,4,4,0,57,57,0,14964
3496,3,496,0,0,3176,3176,49,49,4,4,0,44,44,0,29929
3497,3,497,1,63,3264,3327,51,51,2,2,0,88,168,1,27091
3498,3,498,3,4095,3312,783,51,12,2,4,1,48,48,0,21415
3499,3,499,3,4095,3345,750,52,11,2,4,1,33,33,0,10062
3500,3,500,2,4032,3410,658,53,10,2,4,1,65,63,0,20125
3501,3,501,1,63,3477,3498,54,54,2,2,0,67,61,0,7482
3502,3,502,2,4032,3547,539,55,8,2,4,1,70,58,0,14964
3503,3,503,0,0,3622,3622,56,56,2,2,0,75,75,0,29929
3504,3,504,1,63,3709,3650,57,57,2,2,0,87,41,0,27091
3505,3,505,3,4095,3754,341,58,5,2,4,1,45,45,0,21415
3506,3,506,3,4095,3842,253,60,3,2,4,1,88,88,0,10062
3507,3,507,2,4032,3899,251,60,3,2,4,1,57,57,0,20125
3508,3,508,1,63,3943,3928,61,61,2,2,0,44,84,0,7482
3509,3,509,2,4032,4031,127,62,1,2,4,1,88,40,0,14964
3510,3,510,0,0,4079,4079,63,63,3,3,0,48,48,1,29929
3511,3,511,1,63,71,120,1,1,4,4,0,4008,3928,1,27091
3512,3,512,3,4095,134,3961,2,61,4,2,1,63,63,0,21415
3513,3,513,3,4095,196,3899,3,60,4,2,1,62,62,0,10062
3514,3,514,2,4032,256,3776,4,59,4,2,1,60,68,0,20125
3515,3,515,1,63,306,269,4,4,4,4,0,50,50,0,7482
3516,3,516,2,4032,341,3733,5,58,4,2,1,35,93,0,14964
3517,3,517,0,0,411,411,6,6,4,4,0,70,70,0,29929
3518,3,518,1,63,487,472,7,7,4,4,0,76,52,0,27091
3519,3,519,3,4095,574,3521,8,55,4,2,1,87,87,0,21415
3520,3,520,3,4095,620,3475,9,54,4,2,1,46,46,0,10062
3521,3,521,2,4032,708,3332,11,52,4,2,1,88,168,0,20125
3522,3,522,1,63,769,830,12,12,4,4,0,61,67,0,7482
3523,3,523,2,4032,823,3319,12,51,4,2,1,54,54,0,14964
3524,3,524,0,0,862,862,13,13,4,4,0,39,39,0,29929
3525,3,525,1,63,940,915,14,14,4,4,0,78,50,0,27091
3526,3,526,3,4095,1028,3067,16,47,4,4,0,88,88,0,21415
3527,3,527,3,4095,1089,3006,17,46,4,4,0,61,61,0,10062
3528,3,528,2,4032,1140,2996,17,46,4,4,0,51,51,0,20125
3529,3,529,1,63,1176,1191,18,18,4,4,0,36,92,0,7482
3530,3,530,2,4032,1249,2849,19,44,4,4,0,73,55,0,14964
3531,3,531,0,0,1330,1330,20,20,4,4,0,81,81,0,29929
3532,3,532,1,63,1365,1386,21,21,4,4,0,35,93,0,27091
3533,3,533,3,4095,1434,2661,22,41,4,4,0,69,69,0,21415
3534,3,534,3,4095,1509,2586,23,40,4,4,0,75,75,0,10062
3535,3,535,2,4032,1594,2554,24,39,4,4,0,85,43,0,20125
3536,3,536,1,63,1636,1627,25,25,4,4,0,42,86,0,7482
3537,3,537,2,4032,1721,2425,26,37,4,4,0,85,43,0,14964
3538,3,538,0,0,1763,1763,27,27,4,4,0,42,42,0,29929
3539,3,539,1,63,1846,1801,28,28,4,4,0,83,45,0,27091
3540,3,540,3,4095,1885,2210,29,34,4,4,0,39,39,0,21415
3541,3,541,3,4095,1963,2132,30,33,4,4,0,78,78,0,10062
3542,3,542,2,4032,2051,1987,32,31,4,4,0,88,168,0,20125
3543,3,543,1,63,2110,2049,32,32,4,4,0,59,59,0,7482
3544,3,544,2,4032,2157,1965,33,30,4,4,0,47,81,0,14964
3545,3,545,0,0,2245,2245,35,35,4,4,0,88,88,0,29929
3546,3,546,1,63,2306,2365,36,36,4,4,0,61,67,0,27091
3547,3,547,3,4095,2361,1734,36,27,4,4,0,55,55,0,21415
3548,3,548,3,4095,2403,1692,37,26,4,4,0,42,42,0,10062
3549,3,549,2,4032,2487,1655,38,25,4,4,0,84,44,0,20125
3550,3,550,1,63,2526,2529,39,39,4,4,0,39,89,0,7482
3551,3,551,2,4032,2605,1517,40,23,4,4,0,79,49,0,14964
3552,3,552,0,0,2693,2693,42,42,4,4,0,88,88,0,29929
3553,3,553,1,63,2754,2813,43,43,4,4,0,61,67,0,27091
3554,3,554,3,4095,2811,1284,43,20,4,4,0,57,57,0,21415
3555,3,555,3,4095,2855,1240,44,19,4,4,0,44,44,0,10062
3556,3,556,2,4032,2942,1214,45,18,4,4,0,87,41,0,20125
3557,3,557,1,63,2988,2963,46,46,4,4,0,46,82,0,7482
3558,3,558,2,4032,3076,964,48,15,4,4,0,88,168,0,14964
3559,3,559,0,0,3137,3137,49,49,4,4,0,61,61,0,29929
3560,3,560,1,63,3191,3144,49,49,4,4,0,54,54,0,27091
3561,3,561,3,4095,3230,865,50,13,2,4,1,39,39,1,21415
3562,3,562,3,4095,3309,786,51,12,2,4,1,79,79,0,10062
3563,3,563,2,4032,3397,645,53,10,2,4,1,88,168,0,20125
3564,3,564,1,63,3458,3517,54,54,2,2,0,61,67,0,7482
3565,3,565,2,4032,3515,635,54,9,2,4,1,57,57,0,14964
3566,3,566,0,0,3558,3558,55,55,2,2,0,43,43,0,29929
3567,3,567,1,63,3645,3586,56,56,2,2,0,87,41,0,27091
3568,3,568,3,4095,3690,405,57,6,2,4,1,45,45,0,21415
3569,3,569,3,4095,3778,317,59,4,2,4,1,88,88,0,10062
3570,3,570,2,4032,3834,314,59,4,2,4,1,56,56,0,20125
3571,3,571,1,63,3877,3866,60,60,2,2,0,43,85,0,7482
3572,3,572,2,4032,3962,186,61,2,2,4,1,85,43,0,14964
3573,3,573,0,0,4005,4005,62,62,2,2,0,43,43,0,29929
3574,3,574,1,63,4090,4037,63,63,3,3,0,85,43,1,27091
3575,3,575,3,4095,37,4058,0,63,1,3,1,4053,4053,1,21415
3576,3,576,3,4095,123,3972,1,62,4,2,1,86,86,1,10062
3577,3,577,2,4032,167,3943,2,61,4,2,1,44,84,0,20125
3578,3,578,1,63,254,193,3,3,4,4,0,87,41,0,7482
3579,3,579,2,4032,301,3821,4,59,4,2,1,47,81,0,14964
